3476
    246.0000     23.5000      3.0772
    246.5000     23.5000      3.0772
    247.0000     23.5000      3.0772
    247.5000     23.5000      3.0772
    248.0000     23.5000      3.0772
    248.5000     23.5000      3.0772
    249.0000     23.5000      3.0772
    249.5000     23.5000      3.0772
    250.0000     23.5000      3.0772
    250.5000     23.5000      3.0772
    251.0000     23.5000      3.0772
    251.5000     23.5000      3.0772
    252.0000     23.5000      3.0772
    252.5000     23.5000      3.0772
    253.0000     23.5000      3.0772
    253.5000     23.5000      3.0772
    254.0000     23.5000      3.0772
    254.5000     23.5000      3.0772
    255.0000     23.5000      3.0772
    230.0000     24.0000      3.0772
    230.5000     24.0000      3.0772
    231.0000     24.0000      3.0772
    231.5000     24.0000      3.0772
    232.0000     24.0000      3.0772
    232.5000     24.0000      3.0772
    233.0000     24.0000      3.0772
    233.5000     24.0000      3.0772
    234.0000     24.0000      3.0772
    234.5000     24.0000      3.0772
    235.0000     24.0000      3.0772
    235.5000     24.0000      3.0772
    236.0000     24.0000      3.0772
    236.5000     24.0000      3.0772
    237.0000     24.0000      3.0772
    237.5000     24.0000      3.0772
    238.0000     24.0000      3.0772
    238.5000     24.0000      3.0772
    239.0000     24.0000      3.0772
    239.5000     24.0000      3.0772
    240.0000     24.0000      3.0772
    240.5000     24.0000      3.0772
    241.0000     24.0000      3.0772
    241.5000     24.0000      3.0772
    242.0000     24.0000      3.0772
    242.5000     24.0000      3.0772
    243.0000     24.0000      3.0772
    243.5000     24.0000      3.0772
    244.0000     24.0000      3.0772
    244.5000     24.0000      3.0772
    245.0000     24.0000      3.0772
    245.5000     24.0000      3.0772
    246.0000     24.0000      3.0772
    246.5000     24.0000      3.0772
    247.0000     24.0000      3.0772
    247.5000     24.0000      3.0772
    248.0000     24.0000      3.0772
    248.5000     24.0000      3.0772
    249.0000     24.0000      3.0772
    249.5000     24.0000      3.0772
    250.0000     24.0000      3.0772
    250.5000     24.0000      3.0772
    251.0000     24.0000      3.0772
    251.5000     24.0000      3.0772
    252.0000     24.0000      3.0772
    252.5000     24.0000      3.0772
    253.0000     24.0000      3.0772
    253.5000     24.0000      3.0772
    254.0000     24.0000      3.0772
    254.5000     24.0000      3.0772
    255.0000     24.0000      3.0772
    230.0000     24.5000      3.0772
    230.5000     24.5000      3.0772
    231.0000     24.5000      3.0772
    231.5000     24.5000      3.0772
    232.0000     24.5000      3.0772
    232.5000     24.5000      3.0772
    233.0000     24.5000      3.0772
    233.5000     24.5000      3.0772
    234.0000     24.5000      3.0772
    234.5000     24.5000      3.0772
    235.0000     24.5000      3.0772
    235.5000     24.5000      3.0772
    236.0000     24.5000      3.0772
    236.5000     24.5000      3.0772
    237.0000     24.5000      3.0772
    237.5000     24.5000      3.0772
    238.0000     24.5000      3.0772
    238.5000     24.5000      3.0772
    239.0000     24.5000      3.0772
    239.5000     24.5000      3.0772
    240.0000     24.5000      3.0772
    240.5000     24.5000      3.0772
    241.0000     24.5000      3.0772
    241.5000     24.5000      3.0772
    242.0000     24.5000      3.0772
    242.5000     24.5000      3.0772
    243.0000     24.5000      3.0772
    243.5000     24.5000      3.0772
    244.0000     24.5000      3.0772
    244.5000     24.5000      3.0772
    245.0000     24.5000      3.0772
    245.5000     24.5000      3.0772
    246.0000     24.5000      3.0772
    246.5000     24.5000      3.0772
    247.0000     24.5000      3.0772
    247.5000     24.5000      3.0772
    248.0000     24.5000      3.0772
    248.5000     24.5000      3.0772
    249.0000     24.5000      3.0772
    249.5000     24.5000      3.0772
    250.0000     24.5000      3.0772
    250.5000     24.5000      3.0772
    251.0000     24.5000      3.0772
    251.5000     24.5000      3.0772
    252.0000     24.5000      3.0772
    252.5000     24.5000      3.0772
    253.0000     24.5000      3.0772
    253.5000     24.5000      3.0772
    254.0000     24.5000      3.0772
    254.5000     24.5000      3.0772
    255.0000     24.5000      3.0772
    230.0000     25.0000      3.0772
    230.5000     25.0000      3.0772
    231.0000     25.0000      3.0772
    231.5000     25.0000      3.0772
    232.0000     25.0000      3.0772
    232.5000     25.0000      3.0772
    233.0000     25.0000      3.0772
    233.5000     25.0000      3.0772
    234.0000     25.0000      3.0772
    234.5000     25.0000      3.0772
    235.0000     25.0000      3.0772
    235.5000     25.0000      3.0772
    236.0000     25.0000      3.0772
    236.5000     25.0000      3.0772
    237.0000     25.0000      3.0772
    237.5000     25.0000      3.0772
    238.0000     25.0000      3.0772
    238.5000     25.0000      3.0772
    239.0000     25.0000      3.0772
    239.5000     25.0000      3.0772
    240.0000     25.0000      3.0772
    240.5000     25.0000      3.0772
    241.0000     25.0000      3.0772
    241.5000     25.0000      3.0772
    242.0000     25.0000      3.0772
    242.5000     25.0000      3.0772
    243.0000     25.0000      3.0772
    243.5000     25.0000      3.0772
    244.0000     25.0000      3.0772
    244.5000     25.0000      3.0772
    245.0000     25.0000      3.0772
    245.5000     25.0000      3.0772
    246.0000     25.0000      3.0772
    246.5000     25.0000      3.0772
    247.0000     25.0000      3.0772
    247.5000     25.0000      3.0772
    248.0000     25.0000      3.0772
    248.5000     25.0000      3.0772
    249.0000     25.0000      3.0772
    249.5000     25.0000      3.0772
    250.0000     25.0000      3.0772
    250.5000     25.0000      3.0772
    251.0000     25.0000      3.0772
    251.5000     25.0000      3.0772
    252.0000     25.0000      3.0772
    252.5000     25.0000      3.0772
    253.0000     25.0000      3.0772
    253.5000     25.0000      3.0772
    254.0000     25.0000      3.0772
    254.5000     25.0000      3.0772
    255.0000     25.0000      3.0772
    230.0000     25.5000      3.0772
    230.5000     25.5000      3.0772
    231.0000     25.5000      3.0772
    231.5000     25.5000      3.0772
    232.0000     25.5000      3.0772
    232.5000     25.5000      3.0772
    233.0000     25.5000      3.0772
    233.5000     25.5000      3.0772
    234.0000     25.5000      3.0772
    234.5000     25.5000      3.0772
    235.0000     25.5000      3.0772
    235.5000     25.5000      3.0772
    236.0000     25.5000      3.0772
    236.5000     25.5000      3.0772
    237.0000     25.5000      3.0772
    237.5000     25.5000      3.0772
    238.0000     25.5000      3.0772
    238.5000     25.5000      3.0772
    239.0000     25.5000      3.0772
    239.5000     25.5000      3.0772
    240.0000     25.5000      3.0772
    240.5000     25.5000      3.0772
    241.0000     25.5000      3.0772
    241.5000     25.5000      3.0772
    242.0000     25.5000      3.0772
    242.5000     25.5000      3.0772
    243.0000     25.5000      3.0772
    243.5000     25.5000      3.0772
    244.0000     25.5000      3.0772
    244.5000     25.5000      3.0772
    245.0000     25.5000      3.0772
    245.5000     25.5000      3.0772
    246.0000     25.5000      3.0772
    246.5000     25.5000      3.0772
    247.0000     25.5000      3.0772
    247.5000     25.5000      3.0772
    248.0000     25.5000      3.0772
    248.5000     25.5000      3.0772
    249.0000     25.5000      3.0772
    249.5000     25.5000      3.0772
    250.0000     25.5000      3.0772
    250.5000     25.5000      3.0772
    251.0000     25.5000      3.0772
    251.5000     25.5000      3.0772
    252.0000     25.5000      3.0772
    252.5000     25.5000      3.0772
    253.0000     25.5000      3.0772
    253.5000     25.5000      3.0772
    254.0000     25.5000      3.0772
    254.5000     25.5000      3.0772
    255.0000     25.5000      3.0772
    230.0000     26.0000      3.0772
    230.5000     26.0000      3.0772
    231.0000     26.0000      3.0772
    231.5000     26.0000      3.0772
    232.0000     26.0000      3.0772
    232.5000     26.0000      3.0772
    233.0000     26.0000      3.0772
    233.5000     26.0000      3.0772
    234.0000     26.0000      3.0772
    234.5000     26.0000      3.0772
    235.0000     26.0000      3.0772
    235.5000     26.0000      3.0772
    236.0000     26.0000      3.0772
    236.5000     26.0000      3.0772
    237.0000     26.0000      3.0772
    237.5000     26.0000      3.0772
    238.0000     26.0000      3.0772
    238.5000     26.0000      3.0772
    239.0000     26.0000      3.0772
    239.5000     26.0000      3.0772
    240.0000     26.0000      3.0772
    240.5000     26.0000      3.0772
    241.0000     26.0000      3.0772
    241.5000     26.0000      3.0772
    242.0000     26.0000      3.0772
    242.5000     26.0000      3.0772
    243.0000     26.0000      3.0772
    243.5000     26.0000      3.0772
    244.0000     26.0000      3.0772
    244.5000     26.0000      3.0772
    245.0000     26.0000      3.0772
    245.5000     26.0000      3.0772
    246.0000     26.0000      3.0772
    246.5000     26.0000      3.0772
    247.0000     26.0000      3.0772
    247.5000     26.0000      3.0772
    248.0000     26.0000      3.0772
    248.5000     26.0000      3.0772
    249.0000     26.0000      3.0772
    249.5000     26.0000      3.0772
    250.0000     26.0000      3.0772
    250.5000     26.0000      3.0772
    251.0000     26.0000      3.0772
    251.5000     26.0000      3.0772
    252.0000     26.0000      3.0772
    252.5000     26.0000      3.0772
    253.0000     26.0000      3.0772
    253.5000     26.0000      3.0772
    254.0000     26.0000      3.0772
    254.5000     26.0000      3.0772
    255.0000     26.0000      3.0772
    230.0000     26.5000      3.0772
    230.5000     26.5000      3.0772
    231.0000     26.5000      3.0772
    231.5000     26.5000      3.0772
    232.0000     26.5000      3.0772
    232.5000     26.5000      3.0772
    233.0000     26.5000      3.0772
    233.5000     26.5000      3.0772
    234.0000     26.5000      3.0772
    234.5000     26.5000      3.0772
    235.0000     26.5000      3.0772
    235.5000     26.5000      3.0772
    236.0000     26.5000      3.0772
    236.5000     26.5000      3.0772
    237.0000     26.5000      3.0772
    237.5000     26.5000      3.0772
    238.0000     26.5000      3.0772
    238.5000     26.5000      3.0772
    239.0000     26.5000      3.0772
    239.5000     26.5000      3.0772
    240.0000     26.5000      3.0772
    240.5000     26.5000      3.0772
    241.0000     26.5000      3.0772
    241.5000     26.5000      3.0772
    242.0000     26.5000      3.0772
    242.5000     26.5000      3.0772
    243.0000     26.5000      3.0772
    243.5000     26.5000      3.0772
    244.0000     26.5000      3.0772
    244.5000     26.5000      3.0772
    245.0000     26.5000      3.0772
    245.5000     26.5000      3.0772
    246.0000     26.5000      3.0772
    246.5000     26.5000      3.0772
    247.0000     26.5000      3.0772
    247.5000     26.5000      3.0772
    248.0000     26.5000      3.0772
    248.5000     26.5000      3.0772
    249.0000     26.5000      3.0772
    249.5000     26.5000      3.0772
    250.0000     26.5000      3.0772
    250.5000     26.5000      3.0772
    251.0000     26.5000      3.0772
    251.5000     26.5000      3.0772
    252.0000     26.5000      3.0772
    252.5000     26.5000      3.0772
    253.0000     26.5000      3.0772
    253.5000     26.5000      3.0772
    254.0000     26.5000      3.0772
    254.5000     26.5000      3.0772
    255.0000     26.5000      3.0772
    230.0000     27.0000      3.0772
    230.5000     27.0000      3.0772
    231.0000     27.0000      3.0772
    231.5000     27.0000      3.0772
    232.0000     27.0000      3.0772
    232.5000     27.0000      3.0772
    233.0000     27.0000      3.0772
    233.5000     27.0000      3.0772
    234.0000     27.0000      3.0772
    234.5000     27.0000      3.0772
    235.0000     27.0000      3.0772
    235.5000     27.0000      3.0772
    236.0000     27.0000      3.0772
    236.5000     27.0000      3.0772
    237.0000     27.0000      3.0772
    237.5000     27.0000      3.0772
    238.0000     27.0000      3.0772
    238.5000     27.0000      3.0772
    239.0000     27.0000      3.0772
    239.5000     27.0000      3.0772
    240.0000     27.0000      3.0772
    240.5000     27.0000      3.0772
    241.0000     27.0000      3.0772
    241.5000     27.0000      3.0772
    242.0000     27.0000      3.0772
    242.5000     27.0000      3.0772
    243.0000     27.0000      3.0772
    243.5000     27.0000      3.0772
    244.0000     27.0000      3.0772
    244.5000     27.0000      3.0772
    245.0000     27.0000      3.0772
    245.5000     27.0000      3.0772
    246.0000     27.0000      3.0772
    246.5000     27.0000      3.0772
    247.0000     27.0000      3.0772
    247.5000     27.0000      3.0772
    248.0000     27.0000      3.0772
    248.5000     27.0000      3.0772
    249.0000     27.0000      3.0772
    249.5000     27.0000      3.0772
    250.0000     27.0000      3.0772
    250.5000     27.0000      3.0772
    251.0000     27.0000      3.0772
    251.5000     27.0000      3.0772
    252.0000     27.0000      3.0772
    252.5000     27.0000      3.0772
    253.0000     27.0000      3.0772
    253.5000     27.0000      3.0772
    254.0000     27.0000      3.0772
    254.5000     27.0000      3.0772
    255.0000     27.0000      3.0772
    230.0000     27.5000      3.0772
    230.5000     27.5000      3.0772
    231.0000     27.5000      3.0772
    231.5000     27.5000      3.0772
    232.0000     27.5000      3.0772
    232.5000     27.5000      3.0772
    233.0000     27.5000      3.0772
    233.5000     27.5000      3.0772
    234.0000     27.5000      3.0772
    234.5000     27.5000      3.0772
    235.0000     27.5000      3.0772
    235.5000     27.5000      3.0772
    236.0000     27.5000      3.0772
    236.5000     27.5000      3.0772
    237.0000     27.5000      3.0772
    237.5000     27.5000      3.0772
    238.0000     27.5000      3.0772
    238.5000     27.5000      3.0772
    239.0000     27.5000      3.0772
    239.5000     27.5000      3.0772
    240.0000     27.5000      3.0772
    240.5000     27.5000      3.0772
    241.0000     27.5000      3.0772
    241.5000     27.5000      3.0772
    242.0000     27.5000      3.0772
    242.5000     27.5000      3.0772
    243.0000     27.5000      3.0772
    243.5000     27.5000      3.0772
    244.0000     27.5000      3.0772
    244.5000     27.5000      3.0772
    245.0000     27.5000      3.0772
    245.5000     27.5000      3.0772
    246.0000     27.5000      3.0772
    246.5000     27.5000      3.0772
    247.0000     27.5000      3.0772
    247.5000     27.5000      3.0772
    248.0000     27.5000      3.0772
    248.5000     27.5000      3.0772
    249.0000     27.5000      3.0772
    249.5000     27.5000      3.0772
    250.0000     27.5000      3.0772
    250.5000     27.5000      3.0772
    251.0000     27.5000      3.0772
    251.5000     27.5000      3.0772
    252.0000     27.5000      3.0772
    252.5000     27.5000      3.0772
    253.0000     27.5000      3.0772
    253.5000     27.5000      3.0772
    254.0000     27.5000      3.0772
    254.5000     27.5000      3.0772
    255.0000     27.5000      3.0772
    230.0000     28.0000      3.0772
    230.5000     28.0000      3.0772
    231.0000     28.0000      3.0772
    231.5000     28.0000      3.0772
    232.0000     28.0000      3.0772
    232.5000     28.0000      3.0772
    233.0000     28.0000      3.0772
    233.5000     28.0000      3.0772
    234.0000     28.0000      3.0772
    234.5000     28.0000      3.0772
    235.0000     28.0000      3.0772
    235.5000     28.0000      3.0772
    236.0000     28.0000      3.0772
    236.5000     28.0000      3.0772
    237.0000     28.0000      3.0772
    237.5000     28.0000      3.0772
    238.0000     28.0000      3.0772
    238.5000     28.0000      3.0772
    239.0000     28.0000      3.0772
    239.5000     28.0000      3.0772
    240.0000     28.0000      3.0772
    240.5000     28.0000      3.0772
    241.0000     28.0000      3.0772
    241.5000     28.0000      3.0772
    242.0000     28.0000      3.0772
    242.5000     28.0000      3.0772
    243.0000     28.0000      3.0772
    243.5000     28.0000      3.0772
    244.0000     28.0000      3.0772
    244.5000     28.0000      3.0772
    245.0000     28.0000      3.0772
    245.5000     28.0000      3.0772
    246.0000     28.0000      3.0772
    246.5000     28.0000      3.0772
    247.0000     28.0000      3.0772
    247.5000     28.0000      3.0772
    248.0000     28.0000      3.0772
    248.5000     28.0000      3.0772
    249.0000     28.0000      3.0772
    249.5000     28.0000      3.0772
    250.0000     28.0000      3.0772
    250.5000     28.0000      3.0772
    251.0000     28.0000      3.0772
    251.5000     28.0000      3.0772
    252.0000     28.0000      3.0772
    252.5000     28.0000      3.0772
    253.0000     28.0000      3.0772
    253.5000     28.0000      3.0772
    254.0000     28.0000      3.0772
    254.5000     28.0000      3.0772
    255.0000     28.0000      3.0772
    230.0000     28.5000      3.0772
    230.5000     28.5000      3.0772
    231.0000     28.5000      3.0772
    231.5000     28.5000      3.0772
    232.0000     28.5000      3.0772
    232.5000     28.5000      3.0772
    233.0000     28.5000      3.0772
    233.5000     28.5000      3.0772
    234.0000     28.5000      3.0772
    234.5000     28.5000      3.0772
    235.0000     28.5000      3.0772
    235.5000     28.5000      3.0772
    236.0000     28.5000      3.0772
    236.5000     28.5000      3.0772
    237.0000     28.5000      3.0772
    237.5000     28.5000      3.0772
    238.0000     28.5000      3.0772
    238.5000     28.5000      3.0772
    239.0000     28.5000      3.0772
    239.5000     28.5000      3.0772
    240.0000     28.5000      3.0772
    240.5000     28.5000      3.0772
    241.0000     28.5000      3.0772
    241.5000     28.5000      3.0772
    242.0000     28.5000      3.0772
    242.5000     28.5000      3.0772
    243.0000     28.5000      3.0772
    243.5000     28.5000      3.0772
    244.0000     28.5000      3.0772
    244.5000     28.5000      3.0772
    245.0000     28.5000      3.0772
    245.5000     28.5000      3.0772
    246.0000     28.5000      3.0772
    246.5000     28.5000      3.0772
    247.0000     28.5000      3.0772
    247.5000     28.5000      3.0772
    248.0000     28.5000      3.0772
    248.5000     28.5000      3.0772
    249.0000     28.5000      3.0772
    249.5000     28.5000      3.0772
    250.0000     28.5000      3.0772
    250.5000     28.5000      3.0772
    251.0000     28.5000      3.0772
    251.5000     28.5000      3.0772
    252.0000     28.5000      3.0772
    252.5000     28.5000      3.0772
    253.0000     28.5000      3.0772
    253.5000     28.5000      3.0772
    254.0000     28.5000      3.0772
    254.5000     28.5000      3.0772
    255.0000     28.5000      3.0772
    230.0000     29.0000      3.0772
    230.5000     29.0000      3.0772
    231.0000     29.0000      3.0772
    231.5000     29.0000      3.0772
    232.0000     29.0000      3.0772
    232.5000     29.0000      3.0772
    233.0000     29.0000      3.0772
    233.5000     29.0000      3.0772
    234.0000     29.0000      3.0772
    234.5000     29.0000      3.0772
    235.0000     29.0000      3.0772
    235.5000     29.0000      3.0772
    236.0000     29.0000      3.0772
    236.5000     29.0000      3.0772
    237.0000     29.0000      3.0772
    237.5000     29.0000      3.0772
    238.0000     29.0000      3.0772
    238.5000     29.0000      3.0772
    239.0000     29.0000      3.0772
    239.5000     29.0000      3.0772
    240.0000     29.0000      3.0772
    240.5000     29.0000      3.0772
    241.0000     29.0000      3.0772
    241.5000     29.0000      3.0772
    242.0000     29.0000      3.0772
    242.5000     29.0000      3.0772
    243.0000     29.0000      3.0772
    243.5000     29.0000      3.0772
    244.0000     29.0000      3.0772
    244.5000     29.0000      3.0772
    245.0000     29.0000      3.0772
    245.5000     29.0000      3.0772
    246.0000     29.0000      3.0772
    246.5000     29.0000      3.0772
    247.0000     29.0000      3.0772
    247.5000     29.0000      3.0772
    248.0000     29.0000      3.0772
    248.5000     29.0000      3.0772
    249.0000     29.0000      3.0772
    249.5000     29.0000      3.0772
    250.0000     29.0000      3.0772
    250.5000     29.0000      3.0772
    251.0000     29.0000      3.0772
    251.5000     29.0000      3.0772
    252.0000     29.0000      3.0772
    252.5000     29.0000      3.0772
    253.0000     29.0000      3.0772
    253.5000     29.0000      3.0772
    254.0000     29.0000      3.0772
    254.5000     29.0000      3.0772
    255.0000     29.0000      3.0772
    230.0000     29.5000      3.0772
    230.5000     29.5000      3.0772
    231.0000     29.5000      3.0772
    231.5000     29.5000      3.0772
    232.0000     29.5000      3.0772
    232.5000     29.5000      3.0772
    233.0000     29.5000      3.0772
    233.5000     29.5000      3.0772
    234.0000     29.5000      3.0772
    234.5000     29.5000      3.0772
    235.0000     29.5000      3.0772
    235.5000     29.5000      3.0772
    236.0000     29.5000      3.0772
    236.5000     29.5000      3.0772
    237.0000     29.5000      3.0772
    237.5000     29.5000      3.0772
    238.0000     29.5000      3.0772
    238.5000     29.5000      3.0772
    239.0000     29.5000      3.0772
    239.5000     29.5000      3.0772
    240.0000     29.5000      3.0772
    240.5000     29.5000      3.0772
    241.0000     29.5000      3.0772
    241.5000     29.5000      3.0772
    242.0000     29.5000      3.0772
    242.5000     29.5000      3.0772
    243.0000     29.5000      3.0772
    243.5000     29.5000      3.0772
    244.0000     29.5000      3.0775
    244.5000     29.5000      3.0779
    245.0000     29.5000      3.0772
    245.5000     29.5000      3.0772
    246.0000     29.5000      3.0772
    246.5000     29.5000      3.0772
    247.0000     29.5000      3.0772
    247.5000     29.5000      3.0772
    248.0000     29.5000      3.0772
    248.5000     29.5000      3.0772
    249.0000     29.5000      3.0772
    249.5000     29.5000      3.0773
    250.0000     29.5000      3.0773
    250.5000     29.5000      3.0767
    251.0000     29.5000      3.0767
    251.5000     29.5000      3.0772
    252.0000     29.5000      3.0772
    252.5000     29.5000      3.0772
    253.0000     29.5000      3.0772
    253.5000     29.5000      3.0772
    254.0000     29.5000      3.0772
    254.5000     29.5000      3.0772
