9
-114.83 32.41
-116.20 32.40
-117.23 32.69
-117.68 33.43
-119.78 34.37
-119.54 35.00
-117.85 36.53
-116.11 34.90
-115.60 33.75
  -114.92150  32.30083   -30.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.03717  32.20533   -15.00  -375.00    31.00   6.6615   1.7823   0.0000   0.0000
  -115.15266  32.10966     0.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.26800  32.01400    15.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.38316  31.91850    30.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.49834  31.82283    45.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.61333  31.72717    60.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.72816  31.63167    75.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.84300  31.53600    90.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.95766  31.44033   105.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.07217  31.34483   120.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.18650  31.24917   135.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.30067  31.15350   150.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.41483  31.05783   165.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52883  30.96233   180.00  -375.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.40117  33.73517  -240.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.51867  33.63950  -225.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.63600  33.54383  -210.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.75333  33.44833  -195.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.87033  33.35266  -180.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.98734  33.25700  -165.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.10416  33.16133  -150.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.22083  33.06583  -135.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.33733  32.97017  -120.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.45367  32.87450  -105.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.57000  32.77900   -90.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.68616  32.68333   -75.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.80217  32.58767   -60.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.91817  32.49217   -45.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.03384  32.39650   -30.00  -360.00    31.00   6.6653   1.7892   0.0000   0.0000
  -115.14950  32.30083   -15.00  -360.00    31.00   6.6601   1.7795   0.0003   0.0000
  -115.26500  32.20533     0.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.38033  32.10966    15.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.49567  32.01400    30.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.61083  31.91850    45.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.72583  31.82283    60.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.84067  31.72717    75.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.95533  31.63167    90.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.07000  31.53600   105.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.18450  31.44033   120.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.29884  31.34483   135.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.41317  31.24917   150.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52734  31.15350   165.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.64133  31.05783   180.00  -360.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.51366  33.83067  -240.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.63116  33.73517  -225.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.74850  33.63950  -210.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.86567  33.54383  -195.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.98283  33.44833  -180.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.09983  33.35266  -165.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.21667  33.25700  -150.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.33334  33.16133  -135.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.44984  33.06583  -120.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.56617  32.97017  -105.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.68250  32.87450   -90.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.79867  32.77900   -75.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.91467  32.68333   -60.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.03067  32.58767   -45.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.14633  32.49217   -30.00  -345.00    31.00   6.6895   1.7844   0.0020   0.0000
  -115.26200  32.39650   -15.00  -345.00    31.00   6.6769   1.7827   0.0012   0.0000
  -115.37750  32.30083     0.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.49300  32.20533    15.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.60817  32.10966    30.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.72334  32.01400    45.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.83833  31.91850    60.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.95316  31.82283    75.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.06800  31.72717    90.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.18266  31.63167   105.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.29716  31.53600   120.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.41150  31.44033   135.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52567  31.34483   150.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63983  31.24917   165.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.75383  31.15350   180.00  -345.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.62634  33.92633  -240.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.74384  33.83067  -225.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.86117  33.73517  -210.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.97833  33.63950  -195.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.09550  33.54383  -180.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.21233  33.44833  -165.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.32917  33.35266  -150.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.44583  33.25700  -135.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.56250  33.16133  -120.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.67883  33.06583  -105.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.79517  32.97017   -90.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.91133  32.87450   -75.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.02734  32.77900   -60.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.14333  32.68333   -45.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.25900  32.58767   -30.00  -330.00    31.00   6.6571   1.7700   0.0004   0.0000
  -115.37466  32.49217   -15.00  -330.00    31.00   6.6742   1.7800   0.0024   0.0000
  -115.49017  32.39650     0.00  -330.00    31.00   6.6500   1.7800   0.0000   0.0000
  -115.60550  32.30083    15.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.72083  32.20533    30.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.83600  32.10966    45.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.95100  32.01400    60.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.06583  31.91850    75.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.18066  31.82283    90.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.29533  31.72717   105.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.40984  31.63167   120.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52417  31.53600   135.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63834  31.44033   150.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.75250  31.34483   165.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86650  31.24917   180.00  -330.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.73900  34.02200  -240.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.85650  33.92633  -225.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.97383  33.83067  -210.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.09100  33.73517  -195.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.20817  33.63950  -180.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.32516  33.54383  -165.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.44200  33.44833  -150.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.55867  33.35266  -135.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.67516  33.25700  -120.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.79166  33.16133  -105.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.90784  33.06583   -90.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.02400  32.97017   -75.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.14017  32.87450   -60.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.25600  32.77900   -45.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.37183  32.68333   -30.00  -315.00    31.00   6.6603   1.7800   0.0000   0.0000
  -115.48750  32.58767   -15.00  -315.00    31.00   6.6700   1.7800   0.0000   0.0000
  -115.60300  32.49217     0.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.71833  32.39650    15.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.83366  32.30083    30.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.94883  32.20533    45.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.06384  32.10966    60.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.17867  32.01400    75.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.29333  31.91850    90.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.40800  31.82283   105.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52250  31.72717   120.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63700  31.63167   135.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.75117  31.53600   150.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86533  31.44033   165.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97933  31.34483   180.00  -315.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.85184  34.11750  -240.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.96933  34.02200  -225.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.08667  33.92633  -210.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.20383  33.83067  -195.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.32100  33.73517  -180.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.43800  33.63950  -165.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.55483  33.54383  -150.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.67150  33.44833  -135.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.78800  33.35266  -120.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.90450  33.25700  -105.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.02084  33.16133   -90.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.13700  33.06583   -75.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.25300  32.97017   -60.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.36884  32.87450   -45.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.48466  32.77900   -30.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.60033  32.68333   -15.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.71584  32.58767     0.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.83134  32.49217    15.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.94650  32.39650    30.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.06167  32.30083    45.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.17667  32.20533    60.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.29150  32.10966    75.00  -300.00    31.00   6.6500   1.7800   0.0000   0.0000
  -116.40633  32.01400    90.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.52100  31.91850   105.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63550  31.82283   120.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74983  31.72717   135.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86417  31.63167   150.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97833  31.53600   165.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.09233  31.44033   180.00  -300.00    31.00   6.6600   1.7800   0.0000   0.0000
  -113.96467  34.21317  -240.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.08234  34.11750  -225.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.19967  34.02200  -210.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.31683  33.92633  -195.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.43400  33.83067  -180.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.55100  33.73517  -165.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.66783  33.63950  -150.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.78450  33.54383  -135.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.90100  33.44833  -120.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.01750  33.35266  -105.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.13383  33.25700   -90.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.25000  33.16133   -75.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.36600  33.06583   -60.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.48183  32.97017   -45.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.59766  32.87450   -30.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.71333  32.77900   -15.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.82883  32.68333     0.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.94434  32.58767    15.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.05950  32.49217    30.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.17467  32.39650    45.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.28967  32.30083    60.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.40466  32.20533    75.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.51933  32.10966    90.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63400  32.01400   105.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74850  31.91850   120.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86283  31.82283   135.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97717  31.72717   150.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.09133  31.63167   165.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.20533  31.53600   180.00  -285.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.07784  34.30883  -240.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.19534  34.21317  -225.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.31267  34.11750  -210.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.43000  34.02200  -195.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.54700  33.92633  -180.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.66400  33.83067  -165.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.78083  33.73517  -150.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.89750  33.63950  -135.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.01417  33.54383  -120.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.13050  33.44833  -105.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.24683  33.35266   -90.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.36300  33.25700   -75.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.47916  33.16133   -60.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.59500  33.06583   -45.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.71083  32.97017   -30.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.82650  32.87450   -15.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.94200  32.77900     0.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.05733  32.68333    15.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.17267  32.58767    30.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.28783  32.49217    45.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.40283  32.39650    60.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.51767  32.30083    75.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63250  32.20533    90.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74717  32.10966   105.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86166  32.01400   120.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97600  31.91850   135.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.09033  31.82283   150.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.20450  31.72717   165.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.31850  31.63167   180.00  -270.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.19100  34.40434  -240.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.30850  34.30883  -225.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.42600  34.21317  -210.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.54317  34.11750  -195.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.66033  34.02200  -180.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.77717  33.92633  -165.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.89417  33.83067  -150.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.01083  33.73517  -135.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.12733  33.63950  -120.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.24384  33.54383  -105.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.36017  33.44833   -90.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.47633  33.35266   -75.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.59233  33.25700   -60.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.70834  33.16133   -45.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.82400  33.06583   -30.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.93967  32.97017   -15.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.05534  32.87450     0.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.17067  32.77900    15.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.28600  32.68333    30.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.40117  32.58767    45.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.51617  32.49217    60.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.63100  32.39650    75.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74583  32.30083    90.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.86034  32.20533   105.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97500  32.10966   120.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.08933  32.01400   135.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.20367  31.91850   150.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.31767  31.82283   165.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.43183  31.72717   180.00  -255.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.30434  34.50000  -240.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.42184  34.40434  -225.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.53917  34.30883  -210.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.65650  34.21317  -195.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.77367  34.11750  -180.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.89066  34.02200  -165.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.00750  33.92633  -150.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.12417  33.83067  -135.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.24067  33.73517  -120.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.35717  33.63950  -105.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.47350  33.54383   -90.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.58967  33.44833   -75.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.70567  33.35266   -60.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.82166  33.25700   -45.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.93750  33.16133   -30.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.05317  33.06583   -15.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.16866  32.97017     0.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.28400  32.87450    15.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.39933  32.77900    30.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.51450  32.68333    45.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.62950  32.58767    60.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74433  32.49217    75.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.85917  32.39650    90.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97383  32.30083   105.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.08833  32.20533   120.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.20267  32.10966   135.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.31700  32.01400   150.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.43117  31.91850   165.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.54517  31.82283   180.00  -240.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.41783  34.59566  -240.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.53533  34.50000  -225.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.65266  34.40434  -210.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.77000  34.30883  -195.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -114.88717  34.21317  -180.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.00400  34.11750  -165.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.12100  34.02200  -150.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.23766  33.92633  -135.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.35416  33.83067  -120.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.47066  33.73517  -105.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.58700  33.63950   -90.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.70316  33.54383   -75.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.81917  33.44833   -60.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -115.93517  33.35266   -45.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.05100  33.25700   -30.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.16666  33.16133   -15.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.28217  33.06583     0.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.39750  32.97017    15.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.51283  32.87450    30.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.62800  32.77900    45.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.74300  32.68333    60.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.85800  32.58767    75.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -116.97266  32.49217    90.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.08733  32.39650   105.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.20184  32.30083   120.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.31633  32.20533   135.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.43050  32.10966   150.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.54467  32.01400   165.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
  -117.65867  31.91850   180.00  -225.00    31.00   6.6600   1.7800   0.0000   0.0000
